vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,A0_aligned_values,A1_aligned_values,condition,modifier_text,pressured_values,score_A0,score_A1,decision,driving_values,changed_from_baseline,change_explanation
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,1.0,1.5,A1,Tradition=1.0; Conformity=0.5,YES,[TIE→A1] Boosted: Conformity 0.0→0.5 (favors A1); Power 0.0→0.5 (favors not mapped)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,Self-Direction + Stimulation,Tradition + Conformity,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,1.0,1.5,A1,Tradition=1.0; Conformity=0.5,YES,[TIE→A1] Boosted: Conformity 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,BASELINE,,,1.0,1.0,TIE,Equal scores — tied,,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,1.0,1.5,A1,Achievement=1.0; Power=0.5,YES,[TIE→A1] Boosted: Power 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,1.0,1.5,A1,Achievement=1.0; Power=0.5,YES,[TIE→A1] Boosted: Conformity 0.0→0.5 (favors not mapped); Power 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,1.5,1.0,A0,Benevolence=0.5; Universalism=1.0,YES,[TIE→A0] Boosted: Benevolence 0.0→0.5 (favors A0)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,1.5,1.0,A0,Benevolence=0.5; Universalism=1.0,YES,[TIE→A0] Boosted: Benevolence 0.0→0.5 (favors A0)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,Benevolence + Universalism,Achievement + Power,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,1.0,1.5,A1,Achievement=1.0; Power=0.5,YES,[TIE→A1] Boosted: Power 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,BASELINE,,,1.0,1.0,TIE,Equal scores — tied,,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,1.0,1.5,A1,Benevolence=0.5; Universalism=1.0,YES,[TIE→A1] Boosted: Benevolence 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,1.5,1.0,A0,Achievement=1.0; Power=0.5,YES,[TIE→A0] Boosted: Power 0.0→0.5 (favors A0)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,1.5,1.0,A0,Achievement=1.0; Power=0.5,YES,[TIE→A0] Boosted: Conformity 0.0→0.5 (favors not mapped); Power 0.0→0.5 (favors A0)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,1.0,1.5,A1,Benevolence=0.5; Universalism=1.0,YES,[TIE→A1] Boosted: Benevolence 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,1.0,1.5,A1,Benevolence=0.5; Universalism=1.0,YES,[TIE→A1] Boosted: Benevolence 0.0→0.5 (favors A1)
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0709,"Self-Direction, Hedonism, Achievement, Tradition, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,Achievement + Power,Benevolence + Universalism,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,1.0,1.5,A1,Benevolence=0.5; Universalism=1.0,YES,[TIE→A1] Boosted: Benevolence 0.0→0.5 (favors A1)
